,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
94,1509877333850791940,1509877333850791940,1648817783000.0,2022-04-01 19:56:23,+0700,,ชอบแคมเปญนี้ด่าแบบที่ไม่ต้องด่า ไม่เลือกชัชชาติมันมาแน่แต่คนกรุงเทพนี้ก็ไม่แน่เอาแน่เอานอนไม่ได้ถ้า ปชป.ก็เตรียมอยู่เหมือนเดิมได้เลย  สนับสนุนเลือกชัชชาติมาทำกรุงเทพฯให้เป็นเมืองน่าอยู่จำไว้เบอร์ 8 เท่านั้น #ชัชชาติ #เบอร์8 #เลือกตั้งกรุงเทพ #ผู้ว่ากทม #ผู้ว่ากรุงเทพ #ชัช8าติ  https://t.co/VA9LtPawks,th,"['ชัชชาติ', 'เบอร์8', 'เลือกตั้งกรุงเทพ', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ', 'ชัช8าติ']",[],1405175678010499072,1405175678010499072,HatyaiTrainer,NK H,5,19,https://twitter.com/HatyaiTrainer/status/1509877333850791940,[],['https://pbs.twimg.com/media/FPQpbsGUcAcoxrV.jpg'],1,https://pbs.twimg.com/media/FPQpbsGUcAcoxrV.jpg,False,19,0,22,,#ผู้ว่ากทม,,,,,,,[],,,,
95,1509872569872424962,1509872569872424962,1648816647000.0,2022-04-01 19:37:27,+0700,,ผมทำข้อมูล #คลองโอ่งอ่าง มาจะครบปีละ ไม่คิดว่าสามนิ้วยังไม่ตาสว่าง ว่ามันคือผลงานที่ต่างชาติยกย่อง จนได้รับรางวัลระดับนานาชาติ เพราะเป็นการแก้ปัญหาแบบบูรณาการที่ยังไม่เคยมีรัฐบาลและ #ผู้ว่ากทม ชุดไหนสามารถทำได้,th,"['คลองโอ่งอ่าง', 'ผู้ว่ากทม']",[],1368572405845659648,1368572405845659648,StreetHero2020,Street​ Hero,5,19,https://twitter.com/StreetHero2020/status/1509872569872424962,[],[],0,,False,129,1,41,https://twitter.com/StreetHero2020/status/1404962071507136526,#ผู้ว่ากทม,,,,,,,[],,,,
96,1509859369831354382,1509859369831354382,1648813500000.0,2022-04-01 18:45:00,+0700,,"""สกลธี"" เตือนเลือกตั้ง กทม. มักหักปากกาโพลเสมอ ย้ำตัวเองแอคทีฟ-มีคุณสมบัติหลายด้าน  #สกลธี #ผู้ว่ากทม #ผู้ว่าฯกทม #ผู้ว่ากรุงเทพ #เลือกตั้งผู้ว่ากทม #เลือกตั้งผู้ว่าฯกทม #เลือกตั้งผู้ว่ากทม65  https://t.co/BNQqPXnMaZ",th,"['สกลธี', 'ผู้ว่ากทม', 'ผู้ว่าฯกทม', 'ผู้ว่ากรุงเทพ', 'เลือกตั้งผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯกทม', 'เลือกตั้งผู้ว่ากทม65']",[],1091362173459214337,1091362173459214337,MatichonTV,Matichon TV,5,18,https://twitter.com/MatichonTV/status/1509859369831354382,[],[],1,https://pbs.twimg.com/media/FPL1XYkacAIhr1O.jpg,False,8,3,2,,#ผู้ว่ากทม,,,,,,,[],,,,
97,1509827009798897665,1509827009798897665,1648805785000.0,2022-04-01 16:36:25,+0700,,อืม......... ทำไมก้าวไกลมีโดมิโน่ตัวแรกเยอะจัง ตอนนั้นช่อบอกนครปฐมก็โดมิโน่ตัวแรก ผมว่าโดมินโน่หมดกล่องแล้วมั๊ง #ผู้ว่ากทม  https://t.co/Wixdgclxmr,th,['ผู้ว่ากทม'],[],1368572405845659648,1368572405845659648,StreetHero2020,Street​ Hero,5,16,https://twitter.com/StreetHero2020/status/1509827009798897665,[],['https://pbs.twimg.com/media/FPP7U64aAAIiulL.png'],1,https://pbs.twimg.com/media/FPP7U64aAAIiulL.png,False,26,1,4,,#ผู้ว่ากทม,,,,,,,[],,,,
98,1509821327271927808,1509821327271927808,1648804430000.0,2022-04-01 16:13:50,+0700,,เลือกตั้ง #ผู้ว่ากรุงเทพ ครั้งนี้เหมือนอะไร เหมือน ลิเวอร์พูลไล่ล่าแชมป์ไล่ตามแมนซิตี้ จาก14เหลือ1แต้ม เกเก้นเพลสซิ่งให้หนัก แบ็กซ้าย-ขวา เติม สู้ให้เต็มที่ #ผู้ว่ากทม   👉🏼 เปิดใจ ‘วิโรจน์’ อดีตผู้แทนฯ ปากกล้าท้าชน สู่สนามผู้ว่าฯ กทม. I BKK Cand...  https://t.co/HzpLizACyj  https://t.co/jM6XyaQP1I,th,"['ผู้ว่ากรุงเทพ', 'ผู้ว่ากทม']",[],1542865891,1542865891,b_B1B2B3,B1 |||,5,16,https://twitter.com/b_B1B2B3/status/1509821327271927808,['https://youtu.be/skFDhIqqlco'],['https://pbs.twimg.com/media/FPP2fiJaUAEMeT0.jpg'],1,https://pbs.twimg.com/media/FPP2fiJaUAEMeT0.jpg,False,6,0,6,,#ผู้ว่ากทม,,,,,,,[],,,,
99,1509811546054365185,1509811546054365185,1648802098000.0,2022-04-01 15:34:58,+0700,,เป็นคลิบสั้นๆที่ผมและน้องๆในทีมตั้งใจเก็บภาพและบรรยากาศ ในวันสมัครเลือกตั้งสมาชิกสภากรุงเทพและผู้ว่า กทม.￼ครับ￼￼ ( 31 มี.ค. 65 )  อยากให้คนรุ่นใหม่ทุกคนหันมาสนใจการเมืองครับ￼  #วิพุธ #เพื่อบางรัก #เพื่อไทย #ผู้สมัครสก #หล่อเท่ไม่เหล่ท่อ #ผู้ว่ากทม  https://t.co/htOCKTTICJ,th,"['วิพุธ', 'เพื่อบางรัก', 'เพื่อไทย', 'ผู้สมัครสก', 'หล่อเท่ไม่เหล่ท่อ', 'ผู้ว่ากทม']",[],1460095210784886787,1460095210784886787,Viput_srivaurai,Viput Srivaurai,5,15,https://twitter.com/Viput_srivaurai/status/1509811546054365185,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509811401077911555/pu/img/uj1jx0dU58XBbWYC.jpg,False,20,1,4,,#ผู้ว่ากทม,,,,,,,[],,,,
100,1509800359270641666,1509800359270641666,1648799431000.0,2022-04-01 14:50:31,+0700,,ปี 57 #ชัชชาติ ในตอนนั้นเป็น รมต.คมนาคม ปั่นจักรยานไปเลือกตั้ง ต่อมา 8 ปีให้หลัง (31 มี.ค. 65) แกก็ปั่นจักรยานมาสมัคร #ผู้ว่ากทม.ในนามอิสระ . #เลือกตั้งผู้ว่าฯกทม #ชัช8าติ เบอร์ 8  https://t.co/2BHGPoKzxS,th,"['ชัชชาติ', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯกทม', 'ชัช8าติ']",[],1077078796065357824,1077078796065357824,InterviewHer,Ktaya l HER Interview,5,14,https://twitter.com/InterviewHer/status/1509800359270641666,[],"['https://pbs.twimg.com/media/FPPjXdqVcAA-_4Y.jpg', 'https://pbs.twimg.com/media/FPPjXxwVcAMUVKV.jpg']",1,https://pbs.twimg.com/media/FPPjXdqVcAA-_4Y.jpg,False,31,2,32,,#ผู้ว่ากทม,,,,,,,[],,,,
101,1509798751611015175,1509684858314174466,1648799047000.0,2022-04-01 14:44:07,+0700,,@pran2844 วิโรจน์ดิรอไรสนามหลวงต้องมา #เบอร์1 #กรุงเทพฉบับวิโรจน์ #ผู้ว่ากทม,th,"['เบอร์1', 'กรุงเทพฉบับวิโรจน์', 'ผู้ว่ากทม']",[],1291709960439521280,1291709960439521280,Snoopy87348130,Snoopy,5,14,https://twitter.com/Snoopy87348130/status/1509798751611015175,[],[],0,,False,12,0,4,,#ผู้ว่ากทม,,,,,,,"[{'screen_name': 'pran2844', 'name': 'ถือแถน', 'id': '2668292330'}]",,,,
102,1509777948915601412,1509777948915601412,1648794087000.0,2022-04-01 13:21:27,+0700,,UPDATE : เช้าวันนี้ ชัชชาติ สิทธิพันธุ์ ผู้สมัครผู้ว่าฯ กทม. เบอร์ 8 ลงพื้นที่เขตบางพลัด โดยมีผู้ค้าและประชาชนให้การต้อนรับอบอุ่น พบปัญหาการเดินทางเข้าออกซอยย่อย การเข้าถึงบริการสาธารณสุข ย้ำกทม. ต้องสร้างความเท่าเทียม . #ชัชชาติ #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม #BKK2022 #WANTVOICE  https://t.co/4aFQSFwfFv,th,"['ชัชชาติ', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'bkk2022', 'wantvoice']",[],1209359858203385858,1209359858203385858,thefrictionth,The FRICTION,5,13,https://twitter.com/thefrictionth/status/1509777948915601412,[],['https://pbs.twimg.com/media/FPPPB73VcAEK4Fn.jpg'],1,https://pbs.twimg.com/media/FPPPB73VcAEK4Fn.jpg,False,11,0,4,,#ผู้ว่ากทม,,,,,,,[],,,,
103,1509776234464440322,1509776234464440322,1648793679000.0,2022-04-01 13:14:39,+0700,,ชัชชาติ ลงพื้นที่ชุมชนบางพลัด พบปัญหาอื้อ ย้ำกทม.ต้องสร้างความเท่าเทียม #ชัชชาติ  #ผู้ว่ากทม  #เลือกตั้งผู้ว่ากทม  #เลือกตั้งผู้ว่าฯ65   https://t.co/mMk7JkoRQS,th,"['ชัชชาติ', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯ65']",[],266946216,266946216,KhaosodOnline,ข่าวสด,5,13,https://twitter.com/KhaosodOnline/status/1509776234464440322,['https://www.khaosod.co.th/politics/news_6975309'],[],0,,False,21,1,4,,#ผู้ว่ากทม,,,,,,,[],,,,
104,1509772672070451201,1509772672070451201,1648792829000.0,2022-04-01 13:00:29,+0700,,เที่ยงนี้ขี่มอไซต์ในซอยแถวลาดพร้าว มีป้ายผู้สมัครหลายคนบดบังทัศนวิสัยในการขับขี่  บอกเลยเราไม่เลือกแน่นอน แค่นี้ยังสั่งลูกน้องตัวเองให้ติดป้ายให้เป็นระเบียบไม่ได้ อย่าไปหวังไปทำนโยบายอื่นเลย #ผู้ว่ากทม #ผู้ว่ากรุงเทพ,th,"['ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],1147515325509857280,1147515325509857280,BoyKrub8,Boy Krub 🇹🇭 🇺🇦,5,13,https://twitter.com/BoyKrub8/status/1509772672070451201,[],[],0,,False,20,1,0,,#ผู้ว่ากทม,,,,,,,[],,,,
105,1509743376224059399,1509743376224059399,1648785845000.0,2022-04-01 11:04:05,+0700,,ความโบ๊ะบ๊ะของแอดมินเพจ อจ.ชัชชาติ สอนจารย์พูด ชอบกดไลค์ ใช่กดแชร์ แคร์กดหัวใจ เอาหว่าาาาา  ไม่คิดว่าจะได้เห็น 🤣  8✍🏻  #ชัชชาติ #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม65  https://t.co/NXaiXaKSvM,th,"['ชัชชาติ', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม65']",[],112763705,112763705,ItsMePJJA,HeySiRi,5,11,https://twitter.com/ItsMePJJA/status/1509743376224059399,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509743328983617542/pu/img/vPTMsLrx7Y9yIYBY.jpg,False,23,0,8,,#ผู้ว่ากทม,,,,,,,[],,,,
106,1509742189420904453,1509742189420904453,1648785562000.0,2022-04-01 10:59:22,+0700,,ที่มีคนตั้งคำถามว่า ผู้ว่ากทม จะทำงานกับรัฐบาลได้ไหม  1.คนละส่วนกัน 2.รัฐบาลกลางเองก็ต้องเลือกใหม่ตามวาระทำไมแต่ใจว่าตัวเองจะได้เข้ามาอีก   #โรงขยะ #กรุงเทพฉบับวิโรจน์ #ก้าวไกล #ประเวศ #วิโรจน์ #อ่อนนุช #ผู้ว่ากทม #ผู้ว่ากรุงเทพ     https://t.co/SxXI2yZdWu,th,"['โรงขยะ', 'กรุงเทพฉบับวิโรจน์', 'ก้าวไกล', 'ประเวศ', 'วิโรจน์', 'อ่อนนุช', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],2944197248,2944197248,DrBorisutH,Dr Borisut Hanpanich,5,10,https://twitter.com/DrBorisutH/status/1509742189420904453,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509476963899310081/pu/img/pMHj-bjBDa5-etXj.jpg,False,10,1,8,,#ผู้ว่ากทม,,,,,,,[],,,,
107,1509740589004509185,1509740589004509185,1648785180000.0,2022-04-01 10:53:00,+0700,,ไม่มีตรงไหนไม่เห็นด้วยเลย #ผู้ว่ากทม  #เลือกตั้งผู้ว่าฯกทม  https://t.co/RxzoC7Xs49,th,"['ผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯกทม']",[],53380876,53380876,wongthanong,Wongthanong,5,10,https://twitter.com/wongthanong/status/1509740589004509185,[],['https://pbs.twimg.com/media/FPOtD43agAEydRC.jpg'],1,https://pbs.twimg.com/media/FPOtD43agAEydRC.jpg,False,5811,75,12625,,#ผู้ว่ากทม,,,,,,,[],,,,
108,1509724332230332418,1509724332230332418,1648781304000.0,2022-04-01 09:48:24,+0700,,เกือบ 16 ปีที่ผมช่วยงานการเมืองอยู่เบื้องหลัง แต่วันนี้ผมกลับมาเดินอยู่ข้างหน้าอีกครั้ง  การหาเสียงครั้งแรกหลังเป็นผู้สมัคร #ผู้ว่ากทม. ผมได้ร่วมขบวนรถประชาสัมพันธ์หาเสียงรอบ กทม.  ผมดีใจที่พี่น้องยังให้การต้อนรับผมอย่างอบอุ่นเหมือนเดิมไม่เปลี่ยนแปลง  #เลือกตั้งผู้ว่ากทม #ทีมศิธา  https://t.co/65bgEiepXN,th,"['ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'ทีมศิธา']",[],1508002096045780993,1508002096045780993,SitaDivari,น.ต.ศิธา ทิวารี,5,09,https://twitter.com/SitaDivari/status/1509724332230332418,[],"['https://pbs.twimg.com/media/FPOeRV5acAENqQp.jpg', 'https://pbs.twimg.com/media/FPOeRWBakAERlxe.jpg', 'https://pbs.twimg.com/media/FPOeRV4acAIRXi1.jpg', 'https://pbs.twimg.com/media/FPOeRV_agAY4nLu.jpg']",1,https://pbs.twimg.com/media/FPOeRV5acAENqQp.jpg,False,100,1,46,,#ผู้ว่ากทม,,,,,,,[],,,,
109,1509720283661631492,1509720283661631492,1648780339000.0,2022-04-01 09:32:19,+0700,,อยากได้เบอร์1  แต่เสียดายเบอร์8  #ผู้ว่ากทม คิดไม่ตก,th,['ผู้ว่ากทม'],[],1279758566937645057,1279758566937645057,littlesmilexxx,🦋little smile🦋,5,09,https://twitter.com/littlesmilexxx/status/1509720283661631492,[],[],0,,False,14,1,0,,#ผู้ว่ากทม,,,,,,,[],,,,
110,1509711335705419776,1509711335705419776,1648778206000.0,2022-04-01 08:56:46,+0700,,อยากได้กระเป๋าหน้าชัชชาติแบบนี้อ่ะฮะ #ผู้ว่าฯกทม #ผู้ว่ากทม #ส่องทวิตยามเช้า,th,"['ผู้ว่าฯกทม', 'ผู้ว่ากทม', 'ส่องทวิตยามเช้า']",[],993304133342932993,993304133342932993,thnuwat,thnuwat,5,08,https://twitter.com/thnuwat/status/1509711335705419776,[],[],0,,False,15,1,8,https://twitter.com/ThinkTalkLoud/status/1509467162884251649,#ผู้ว่ากทม,,,,,,,[],,,,
111,1509699428151881731,1509699428151881731,1648775367000.0,2022-04-01 08:09:27,+0700,,อำแรง!! #ไผ่ดาวดิน จตุภัทร์ บุญภัทรรักษา นักต่อสู้เพื่อประชาธิปไตย รีโพสต์เดิมของนายสกลธี ภัททิยกุล ที่โพสต์ภาพไผ่ ชู 3 นิ้วต่อหน้านายกฯ เมื่อปี 57 หลังสกลธี ได้เบอร์ 3 ในการเลือกตั้งผู้ว่ากทม. พร้อมระบุให้กำลังใจประชาชนล้านเปอร์เซ็นต์  #ผู้ว่ากทม  #เลือกตั้งผู้ว่ากทม  https://t.co/0ixXpQrESN,th,"['ไผ่ดาวดิน', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม']",[],266946216,266946216,KhaosodOnline,ข่าวสด,5,08,https://twitter.com/KhaosodOnline/status/1509699428151881731,[],['https://pbs.twimg.com/media/FPOHfgKacAIO_oT.png'],1,https://pbs.twimg.com/media/FPOHfgKacAIO_oT.png,False,124,2,88,,#ผู้ว่ากทม,,,,,,,[],,,,
112,1509622440154091520,1509622440154091520,1648757011000.0,2022-04-01 03:03:31,+0700,,เลือก #วิโรจน์เบอร์1 เป็น #ผู้ว่ากทม  #ผู้ว่ากรุงเทพ    อันนี้ปล่อยให้มันไปหากุญแจและศึกษาเรื่อง กปปส ก่อน  https://t.co/CKSBbUzAH9,th,"['วิโรจน์เบอร์1', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],3244788507,3244788507,natlamborghini1,Austin Rose lll,5,03,https://twitter.com/natlamborghini1/status/1509622440154091520,[],['https://pbs.twimg.com/media/FPM_LhAX0AcZTZq.jpg'],1,https://pbs.twimg.com/media/FPM_LhAX0AcZTZq.jpg,False,83,10,36,,#ผู้ว่ากทม,,,,,,,[],,,,
